Timestamp,Symbol,Current_Price,Action_Pred,LLM_Reason,Expected_Move,Next_Price_Real,Result_Verified,Profit_Loss_Pct
2025-12-14 20:10:52,SOLUSDT,131.27,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.86,NEUTRAL,0.4495%
2025-12-14 20:10:52,PEPEUSDT,4.29e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.31e-06,NEUTRAL,0.4662%
2025-12-14 20:19:59,BTCUSDT,89552.8,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89449.7,NEUTRAL,-0.1151%
2025-12-14 20:19:59,ETHUSDT,3100.55,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3097.04,NEUTRAL,-0.1132%
2025-12-14 20:19:59,BNBUSDT,891.77,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.3,NEUTRAL,-0.0527%
2025-12-14 20:19:59,SOLUSDT,131.85,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.62,NEUTRAL,-0.1744%
2025-12-14 20:19:59,PEPEUSDT,4.31e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,-0.2320%
2025-12-14 20:21:02,BTCUSDT,89449.7,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89403.32,NEUTRAL,-0.0519%
2025-12-14 20:21:02,ETHUSDT,3097.04,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3096.1,NEUTRAL,-0.0304%
2025-12-14 20:21:02,BNBUSDT,891.3,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.34,NEUTRAL,0.0045%
2025-12-14 20:21:02,SOLUSDT,131.63,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.63,NEUTRAL,0.0000%
2025-12-14 20:21:02,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:22:03,BTCUSDT,89403.32,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89445.0,NEUTRAL,0.0466%
2025-12-14 20:22:03,ETHUSDT,3096.1,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.34,NEUTRAL,0.1369%
2025-12-14 20:22:03,BNBUSDT,891.34,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.54,NEUTRAL,0.0224%
2025-12-14 20:22:03,SOLUSDT,131.63,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.66,NEUTRAL,0.0228%
2025-12-14 20:22:03,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.31e-06,NEUTRAL,0.2326%
2025-12-14 20:23:04,BTCUSDT,89445.0,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89405.24,NEUTRAL,-0.0445%
2025-12-14 20:23:04,ETHUSDT,3099.42,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.96,NEUTRAL,-0.0148%
2025-12-14 20:23:04,BNBUSDT,891.54,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.28,NEUTRAL,-0.0292%
2025-12-14 20:23:04,SOLUSDT,131.66,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.63,NEUTRAL,-0.0228%
2025-12-14 20:23:04,PEPEUSDT,4.31e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,-0.2320%
2025-12-14 20:24:05,BTCUSDT,89405.24,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89427.61,NEUTRAL,0.0250%
2025-12-14 20:24:05,ETHUSDT,3098.96,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.76,NEUTRAL,0.0581%
2025-12-14 20:24:05,BNBUSDT,891.28,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.31,NEUTRAL,0.0034%
2025-12-14 20:24:05,SOLUSDT,131.64,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.63,NEUTRAL,-0.0076%
2025-12-14 20:24:05,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:25:06,BTCUSDT,89427.61,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89400.01,NEUTRAL,-0.0309%
2025-12-14 20:25:06,ETHUSDT,3100.76,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.93,NEUTRAL,-0.0590%
2025-12-14 20:25:06,BNBUSDT,891.31,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.01,NEUTRAL,-0.0337%
2025-12-14 20:25:06,SOLUSDT,131.62,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.42,NEUTRAL,-0.1520%
2025-12-14 20:25:06,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:26:08,BTCUSDT,89400.01,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89419.73,NEUTRAL,0.0221%
2025-12-14 20:26:08,ETHUSDT,3098.93,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.75,NEUTRAL,-0.0058%
2025-12-14 20:26:08,BNBUSDT,891.0,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.09,NEUTRAL,0.0101%
2025-12-14 20:26:08,SOLUSDT,131.43,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.42,NEUTRAL,-0.0076%
2025-12-14 20:26:08,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:27:09,BTCUSDT,89419.73,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89419.72,NEUTRAL,-0.0000%
2025-12-14 20:27:09,ETHUSDT,3098.76,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.07,NEUTRAL,-0.0223%
2025-12-14 20:27:09,BNBUSDT,891.08,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.05,NEUTRAL,-0.0034%
2025-12-14 20:27:09,SOLUSDT,131.42,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.42,NEUTRAL,0.0000%
2025-12-14 20:27:09,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:28:10,BTCUSDT,89419.72,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89409.61,NEUTRAL,-0.0113%
2025-12-14 20:28:10,ETHUSDT,3098.07,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.12,NEUTRAL,0.0016%
2025-12-14 20:28:10,BNBUSDT,891.05,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.94,NEUTRAL,-0.0123%
2025-12-14 20:28:10,SOLUSDT,131.42,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.42,NEUTRAL,0.0000%
2025-12-14 20:28:10,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:29:11,BTCUSDT,89409.61,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89388.31,NEUTRAL,-0.0238%
2025-12-14 20:29:11,ETHUSDT,3098.12,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3096.86,NEUTRAL,-0.0407%
2025-12-14 20:29:11,BNBUSDT,890.94,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.47,NEUTRAL,-0.0528%
2025-12-14 20:29:11,SOLUSDT,131.42,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.44,NEUTRAL,0.0152%
2025-12-14 20:29:11,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.29e-06,NEUTRAL,-0.2326%
2025-12-14 20:30:12,BTCUSDT,89388.3,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89383.56,NEUTRAL,-0.0053%
2025-12-14 20:30:12,ETHUSDT,3097.2,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.29,NEUTRAL,0.0352%
2025-12-14 20:30:12,BNBUSDT,890.47,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.84,NEUTRAL,0.0416%
2025-12-14 20:30:12,SOLUSDT,131.44,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.49,NEUTRAL,0.0380%
2025-12-14 20:30:12,PEPEUSDT,4.29e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.2331%
2025-12-14 20:31:13,BTCUSDT,89383.56,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89472.56,NEUTRAL,0.0996%
2025-12-14 20:31:13,ETHUSDT,3098.29,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.11,NEUTRAL,0.0587%
2025-12-14 20:31:13,BNBUSDT,890.84,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.28,NEUTRAL,0.0494%
2025-12-14 20:31:13,SOLUSDT,131.49,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.57,NEUTRAL,0.0608%
2025-12-14 20:31:13,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:32:14,BTCUSDT,89472.57,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89424.79,NEUTRAL,-0.0534%
2025-12-14 20:32:14,ETHUSDT,3100.11,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.01,NEUTRAL,-0.0032%
2025-12-14 20:32:14,BNBUSDT,891.28,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.44,NEUTRAL,0.0180%
2025-12-14 20:32:14,SOLUSDT,131.58,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.51,NEUTRAL,-0.0532%
2025-12-14 20:32:14,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.31e-06,NEUTRAL,0.2326%
2025-12-14 20:33:15,BTCUSDT,89424.79,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89439.35,NEUTRAL,0.0163%
2025-12-14 20:33:15,ETHUSDT,3100.01,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.87,NEUTRAL,0.0277%
2025-12-14 20:33:15,BNBUSDT,891.44,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.37,NEUTRAL,-0.0079%
2025-12-14 20:33:15,SOLUSDT,131.51,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.49,NEUTRAL,-0.0152%
2025-12-14 20:33:15,PEPEUSDT,4.31e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,-0.2320%
2025-12-14 20:34:16,BTCUSDT,89439.34,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89454.8,NEUTRAL,0.0173%
2025-12-14 20:34:16,ETHUSDT,3100.87,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.22,NEUTRAL,-0.0210%
2025-12-14 20:34:16,BNBUSDT,891.26,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.87,NEUTRAL,-0.0438%
2025-12-14 20:34:16,SOLUSDT,131.49,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.48,NEUTRAL,-0.0076%
2025-12-14 20:34:16,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.29e-06,NEUTRAL,-0.2326%
2025-12-14 20:35:17,BTCUSDT,89454.81,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89446.39,NEUTRAL,-0.0094%
2025-12-14 20:35:17,ETHUSDT,3100.22,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3099.93,NEUTRAL,-0.0094%
2025-12-14 20:35:17,BNBUSDT,890.87,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.79,NEUTRAL,-0.0090%
2025-12-14 20:35:17,SOLUSDT,131.47,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.55,NEUTRAL,0.0609%
2025-12-14 20:35:17,PEPEUSDT,4.29e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.2331%
2025-12-14 20:36:18,BTCUSDT,89446.39,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89431.06,NEUTRAL,-0.0171%
2025-12-14 20:36:18,ETHUSDT,3099.93,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3098.83,NEUTRAL,-0.0355%
2025-12-14 20:36:18,BNBUSDT,890.79,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.64,NEUTRAL,-0.0168%
2025-12-14 20:36:18,SOLUSDT,131.55,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.52,NEUTRAL,-0.0228%
2025-12-14 20:36:18,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.0000%
2025-12-14 20:37:19,BTCUSDT,89431.06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89451.08,NEUTRAL,0.0224%
2025-12-14 20:37:19,ETHUSDT,3098.83,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3100.9,NEUTRAL,0.0668%
2025-12-14 20:37:19,BNBUSDT,890.64,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.3,NEUTRAL,0.0741%
2025-12-14 20:37:19,SOLUSDT,131.52,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.59,NEUTRAL,0.0532%
2025-12-14 20:37:19,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.29e-06,NEUTRAL,-0.2326%
2025-12-14 20:38:20,BTCUSDT,89451.09,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89431.66,NEUTRAL,-0.0217%
2025-12-14 20:38:20,ETHUSDT,3100.9,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3099.0,NEUTRAL,-0.0613%
2025-12-14 20:38:20,BNBUSDT,891.3,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,892.11,NEUTRAL,0.0909%
2025-12-14 20:38:20,SOLUSDT,131.6,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.41,NEUTRAL,-0.1444%
2025-12-14 20:38:20,PEPEUSDT,4.29e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.29e-06,NEUTRAL,0.0000%
2025-12-14 20:59:31,BTCUSDT,89431.66,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89411.86,NEUTRAL,-0.0221%
2025-12-14 20:59:31,ETHUSDT,3099.0,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3096.22,NEUTRAL,-0.0897%
2025-12-14 20:59:31,BNBUSDT,892.16,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.8,NEUTRAL,-0.0404%
2025-12-14 20:59:31,SOLUSDT,131.43,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.36,NEUTRAL,-0.0533%
2025-12-14 20:59:31,PEPEUSDT,4.29e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.29e-06,NEUTRAL,0.0000%
2025-12-14 21:00:34,BTCUSDT,89411.86,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89347.05,NEUTRAL,-0.0725%
2025-12-14 21:00:34,ETHUSDT,3096.23,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3090.62,NEUTRAL,-0.1812%
2025-12-14 21:00:34,BNBUSDT,891.8,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.49,NEUTRAL,-0.1469%
2025-12-14 21:00:34,SOLUSDT,131.36,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.18,NEUTRAL,-0.1370%
2025-12-14 21:00:34,PEPEUSDT,4.29e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.28e-06,NEUTRAL,-0.2331%
2025-12-14 21:01:36,BTCUSDT,89347.04,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89357.78,NEUTRAL,0.0120%
2025-12-14 21:01:36,ETHUSDT,3090.62,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3093.99,NEUTRAL,0.1090%
2025-12-14 21:01:36,BNBUSDT,890.52,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,891.29,NEUTRAL,0.0865%
2025-12-14 21:01:36,SOLUSDT,131.18,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.3,NEUTRAL,0.0915%
2025-12-14 21:01:36,PEPEUSDT,4.28e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.3e-06,NEUTRAL,0.4673%
2025-12-14 21:02:37,BTCUSDT,89357.78,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89252.84,NEUTRAL,-0.1174%
2025-12-14 21:02:37,ETHUSDT,3094.0,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3088.51,NEUTRAL,-0.1774%
2025-12-14 21:02:37,BNBUSDT,891.29,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.5,NEUTRAL,-0.0886%
2025-12-14 21:02:37,SOLUSDT,131.3,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.17,NEUTRAL,-0.0990%
2025-12-14 21:02:37,PEPEUSDT,4.3e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.28e-06,NEUTRAL,-0.4651%
2025-12-14 21:03:38,BTCUSDT,89252.85,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89255.15,NEUTRAL,0.0026%
2025-12-14 21:03:38,ETHUSDT,3088.36,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3083.79,NEUTRAL,-0.1480%
2025-12-14 21:03:38,BNBUSDT,890.51,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.06,NEUTRAL,-0.0505%
2025-12-14 21:03:38,SOLUSDT,131.15,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.16,NEUTRAL,0.0076%
2025-12-14 21:03:38,PEPEUSDT,4.28e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.28e-06,NEUTRAL,0.0000%
2025-12-14 21:04:40,BTCUSDT,89255.15,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89165.01,NEUTRAL,-0.1010%
2025-12-14 21:04:40,ETHUSDT,3083.78,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3082.83,NEUTRAL,-0.0308%
2025-12-14 21:04:40,BNBUSDT,890.06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,889.97,NEUTRAL,-0.0101%
2025-12-14 21:04:40,SOLUSDT,131.16,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.06,NEUTRAL,-0.0762%
2025-12-14 21:04:40,PEPEUSDT,4.28e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.28e-06,NEUTRAL,0.0000%
2025-12-14 21:05:41,BTCUSDT,89169.98,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,89215.52,NEUTRAL,0.0511%
2025-12-14 21:05:41,ETHUSDT,3082.81,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,3087.04,NEUTRAL,0.1372%
2025-12-14 21:05:41,BNBUSDT,889.96,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,890.15,NEUTRAL,0.0213%
2025-12-14 21:05:41,SOLUSDT,131.06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,131.15,NEUTRAL,0.0687%
2025-12-14 21:05:41,PEPEUSDT,4.28e-06,HOLD,"Error: 429 You exceeded your current quota, please",FLAT,4.28e-06,NEUTRAL,0.0000%
